"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"566","(0.468,0.481]",0.15,0.0257247866800077,0.489543807434007,1.5,0.158881629819869,"4","trafo","ci","tuned"
"567","(0.481,0.501]",0.366666666666667,0.11796877166851,0.695524685047276,3.66666666666667,0.166778432650577,"4","trafo","ci","tuned"
"568","(0.501,1]",0.433333333333333,0.171694151597265,0.735052576760628,4.33333333333333,0.586021337988306,"4","trafo","ci","tuned"
"569","[0,0.336]",0.0757575757575757,0.0138414887454777,0.377859170600869,0.833333333333333,0.0407965241907645,"5","trafo","ci","tuned"
"570","(0.336,0.439]",0.15,0.051439714427871,0.46408738770345,1.5,0.101800443750593,"5","trafo","ci","tuned"
"571","(0.439,0.683]",0.15,0.0548529312974466,0.460814837202536,1.5,0.168679067551174,"5","trafo","ci","tuned"
"572","(0.683,1]",0.333333333333333,0.112194892971966,0.656852065758542,3.33333333333333,0.607675147991345,"5","trafo","ci","tuned"
"573","[0,0.433]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0596394551318582,"6","trafo","ci","tuned"
"574","(0.433,0.58]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.14865384893339,"6","trafo","ci","tuned"
"575","(0.58,0.728]",0.15,0.0257247866800077,0.489543807434007,1.5,0.221034330806542,"6","trafo","ci","tuned"
"576","(0.728,1]",0.433333333333333,0.184191188548085,0.724769648582913,4.33333333333333,0.63201993700501,"6","trafo","ci","tuned"
"577","[0,0.257]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0435445157466618,"1","linear","sics","tuned"
"578","(0.257,0.381]",0.6,0.336778385963454,0.802136635006379,6,0.112362654252784,"1","linear","sics","tuned"
"579","(0.381,0.497]",0.45,0.274652073252314,0.656743012424315,4.5,0.165564230927801,"1","linear","sics","tuned"
"580","(0.497,1]",0.533333333333333,0.28120879610688,0.76292629103798,5.33333333333333,0.596746092421679,"1","linear","sics","tuned"
"581","[0,0.333]",0.0757575757575758,0.0185937360054854,0.37408863560822,0.833333333333333,0.0570076724274925,"2","linear","sics","tuned"
"582","(0.333,0.425]",0.216666666666667,0.0321321904686502,0.572155026933034,2.16666666666667,0.136254466771927,"2","linear","sics","tuned"
"583","(0.425,0.626]",0.283333333333333,0.0841571191328223,0.615597478684075,2.83333333333333,0.223033084156849,"2","linear","sics","tuned"
"584","(0.626,1]",0.233333333333333,0.0656741081507699,0.566022355564335,2.33333333333333,0.643786289812414,"2","linear","sics","tuned"
"585","[0,0.392]",0.212121212121212,0.0587088217222834,0.529287809813024,2.33333333333333,0.071240835855419,"3","linear","sics","tuned"
"586","(0.392,0.494]",0.0666666666666667,0.00504464723595949,0.395269836636719,0.666666666666667,0.166220132183792,"3","linear","sics","tuned"
"587","(0.494,0.676]",0.266666666666667,0.0901493460544147,0.586977434025078,2.66666666666667,0.246826049137609,"3","linear","sics","tuned"
"588","(0.676,1]",0.483333333333333,0.206264297776005,0.769087344905259,4.83333333333333,0.651846752809236,"3","linear","sics","tuned"
"589","[0,0.437]",0.136363636363636,0.0324862061318826,0.44655839908565,1.5,0.0790357351887427,"4","linear","sics","tuned"
"590","(0.437,0.447]",0.383333333333333,0.122205299352615,0.714759127111024,3.83333333333333,0.160311131528541,"4","linear","sics","tuned"
"591","(0.447,0.459]",0.183333333333333,0.0404274396983315,0.520605706340506,1.83333333333333,0.165449250638297,"4","linear","sics","tuned"
"592","(0.459,1]",0.366666666666667,0.119755608899423,0.693878514185024,3.66666666666667,0.584173854298498,"4","linear","sics","tuned"
"593","[0,0.384]",0.0909090909090909,0.0220157736865096,0.391584624836852,1,0.0724215977042849,"5","linear","sics","tuned"
"594","(0.384,0.451]",0.133333333333333,0.0405174193732757,0.451538713010192,1.33333333333333,0.159842065182709,"5","linear","sics","tuned"
"595","(0.451,0.593]",0.166666666666667,0.0487743266704503,0.490261608980288,1.66666666666667,0.217364420182602,"5","linear","sics","tuned"
"596","(0.593,1]",0.316666666666667,0.11090063938159,0.635655231562352,3.16666666666667,0.629943952704178,"5","linear","sics","tuned"
"597","[0,0.314]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0532977194850885,"6","linear","sics","tuned"
"598","(0.314,0.621]",0.0833333333333333,0.0206801394440482,0.402771078616049,0.833333333333333,0.184909251884379,"6","linear","sics","tuned"
"599","(0.621,0.731]",0.216666666666667,0.0352732966467385,0.569701367345186,2.16666666666667,0.304803814726222,"6","linear","sics","tuned"
"600","(0.731,1]",0.35,0.149095730599478,0.643384334107319,3.5,0.673192282326932,"6","linear","sics","tuned"
"601","[0,0.257]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0435445157466618,"1","log-linear","sics","tuned"
"602","(0.257,0.381]",0.6,0.336778385963454,0.802136635006379,6,0.112362654252784,"1","log-linear","sics","tuned"
"603","(0.381,0.497]",0.45,0.274652073252314,0.656743012424315,4.5,0.165564230927801,"1","log-linear","sics","tuned"
"604","(0.497,1]",0.533333333333333,0.28120879610688,0.76292629103798,5.33333333333333,0.596746092421679,"1","log-linear","sics","tuned"
"605","[0,0.325]",0.0757575757575758,0.0185937360054854,0.37408863560822,0.833333333333333,0.0550344736150361,"2","log-linear","sics","tuned"
"606","(0.325,0.423]",0.216666666666667,0.0321321904686502,0.572155026933034,2.16666666666667,0.130965248658683,"2","log-linear","sics","tuned"
"607","(0.423,0.636]",0.283333333333333,0.0841571191328223,0.615597478684075,2.83333333333333,0.216151627064281,"2","log-linear","sics","tuned"
"608","(0.636,1]",0.233333333333333,0.0656741081507699,0.566022355564335,2.33333333333333,0.640220852020635,"2","log-linear","sics","tuned"
"609","[0,0.41]",0.212121212121212,0.0587088217222834,0.529287809813024,2.33333333333333,0.0750888596697027,"3","log-linear","sics","tuned"
"610","(0.41,0.507]",0.0666666666666667,0.00504464723595949,0.395269836636719,0.666666666666667,0.172905864090617,"3","log-linear","sics","tuned"
"611","(0.507,0.676]",0.266666666666667,0.0901493460544147,0.586977434025078,2.66666666666667,0.248561087731285,"3","log-linear","sics","tuned"
"612","(0.676,1]",0.483333333333333,0.206264297776005,0.769087344905259,4.83333333333333,0.650744083310371,"3","log-linear","sics","tuned"
"613","[0,0.436]",0.136363636363636,0.0324862061318826,0.44655839908565,1.5,0.0787352786535212,"4","log-linear","sics","tuned"
"614","(0.436,0.446]",0.383333333333333,0.122205299352615,0.714759127111024,3.83333333333333,0.159739268914786,"4","log-linear","sics","tuned"
"615","(0.446,0.458]",0.183333333333333,0.0404274396983315,0.520605706340506,1.83333333333333,0.164942968961023,"4","log-linear","sics","tuned"
"616","(0.458,1]",0.366666666666667,0.119755608899423,0.693878514185024,3.66666666666667,0.583938978699757,"4","log-linear","sics","tuned"
"617","[0,0.39]",0.0909090909090909,0.0220157736865096,0.391584624836852,1,0.0734851226106822,"5","log-linear","sics","tuned"
"618","(0.39,0.452]",0.133333333333333,0.0405174193732757,0.451538713010192,1.33333333333333,0.161292270446658,"5","log-linear","sics","tuned"
"619","(0.452,0.603]",0.183333333333333,0.0629691722259599,0.49939706680397,1.83333333333333,0.218958204931833,"5","log-linear","sics","tuned"
"620","(0.603,1]",0.3,0.0967057938260801,0.62651977373867,3,0.631151057095857,"5","log-linear","sics","tuned"
"621","[0,0.305]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0515740074605635,"6","log-linear","sics","tuned"
"622","(0.305,0.65]",0.0833333333333333,0.0206801394440482,0.402771078616049,0.833333333333333,0.191817861774512,"6","log-linear","sics","tuned"
"623","(0.65,0.74]",0.216666666666667,0.0352732966467385,0.569701367345186,2.16666666666667,0.317107628902975,"6","log-linear","sics","tuned"
"624","(0.74,1]",0.35,0.149095730599478,0.643384334107319,3.5,0.676863774589027,"6","log-linear","sics","tuned"
"625","[0,0.257]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0435445157466618,"1","trafo","sics","tuned"
"626","(0.257,0.381]",0.6,0.336778385963454,0.802136635006379,6,0.112362654252784,"1","trafo","sics","tuned"
"627","(0.381,0.497]",0.45,0.274652073252314,0.656743012424315,4.5,0.165564230927801,"1","trafo","sics","tuned"
"628","(0.497,1]",0.533333333333333,0.28120879610688,0.76292629103798,5.33333333333333,0.596746092421679,"1","trafo","sics","tuned"
"629","[0,0.343]",0.0757575757575758,0.0185937360054854,0.37408863560822,0.833333333333333,0.057866660482088,"2","trafo","sics","tuned"
"630","(0.343,0.457]",0.216666666666667,0.0321321904686502,0.572155026933034,2.16666666666667,0.140217593427563,"2","trafo","sics","tuned"
"631","(0.457,0.648]",0.283333333333333,0.0841571191328223,0.615597478684075,2.83333333333333,0.218592233546945,"2","trafo","sics","tuned"
"632","(0.648,1]",0.233333333333333,0.0656741081507699,0.566022355564335,2.33333333333333,0.63624130060147,"2","trafo","sics","tuned"
"633","[0,0.395]",0.212121212121212,0.0587088217222834,0.529287809813024,2.33333333333333,0.0705954365334657,"3","trafo","sics","tuned"
"634","(0.395,0.498]",0.0666666666666667,0.00504464723595949,0.395269836636719,0.666666666666667,0.165594837597199,"3","trafo","sics","tuned"
"635","(0.498,0.675]",0.266666666666667,0.0836493116700081,0.593671037601258,2.66666666666667,0.244689957229916,"3","trafo","sics","tuned"
"636","(0.675,1]",0.483333333333333,0.213406234866872,0.763122795385275,4.83333333333333,0.649690556166183,"3","trafo","sics","tuned"
"637","[0,0.43]",0.136363636363636,0.0324862061318826,0.44655839908565,1.5,0.0774023945596796,"4","trafo","sics","tuned"
"638","(0.43,0.441]",0.383333333333333,0.122205299352615,0.714759127111024,3.83333333333333,0.157191868693333,"4","trafo","sics","tuned"
"639","(0.441,0.454]",0.183333333333333,0.0404274396983315,0.520605706340506,1.83333333333333,0.162720663323107,"4","trafo","sics","tuned"
"640","(0.454,1]",0.366666666666667,0.119755608899423,0.693878514185024,3.66666666666667,0.582931189189453,"4","trafo","sics","tuned"
"641","[0,0.388]",0.0909090909090909,0.0220157736865096,0.391584624836852,1,0.0722093943564147,"5","trafo","sics","tuned"
"642","(0.388,0.462]",0.133333333333333,0.0405174193732757,0.451538713010192,1.33333333333333,0.162364522817801,"5","trafo","sics","tuned"
"643","(0.462,0.599]",0.183333333333333,0.0629691722259599,0.49939706680397,1.83333333333333,0.219883240277674,"5","trafo","sics","tuned"
"644","(0.599,1]",0.3,0.0967057938260801,0.62651977373867,3,0.629728111816287,"5","trafo","sics","tuned"
"645","[0,0.312]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0529418714334745,"6","trafo","sics","tuned"
"646","(0.312,0.616]",0.0833333333333333,0.0206801394440482,0.402771078616049,0.833333333333333,0.181589852891963,"6","trafo","sics","tuned"
"647","(0.616,0.73]",0.216666666666667,0.0352732966467385,0.569701367345186,2.16666666666667,0.300931324813355,"6","trafo","sics","tuned"
"648","(0.73,1]",0.35,0.149095730599478,0.643384334107319,3.5,0.672283343354866,"6","trafo","sics","tuned"
"649","[0,0.229]",0.424242424242424,0.260377722713791,0.629946573864134,4.66666666666667,0.0318913700169781,"1","linear","silscs","tuned"
"650","(0.229,0.351]",0.466666666666667,0.288846918807824,0.665878470247997,4.66666666666667,0.0834025514893139,"1","linear","silscs","tuned"
"651","(0.351,0.589]",0.483333333333333,0.273226650422012,0.703146674409926,4.83333333333333,0.151534677352687,"1","linear","silscs","tuned"
"652","(0.589,1]",0.65,0.357912562142951,0.848768157557627,6.5,0.600023495880352,"1","linear","silscs","tuned"
"653","[0,0.246]",0.0606060606060606,0.0104194510644535,0.360363181372237,0.666666666666667,0.0331720045968842,"2","linear","silscs","tuned"
"654","(0.246,0.325]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.078644592110108,"2","linear","silscs","tuned"
"655","(0.325,0.582]",0.05,0.0111232518629557,0.365823064858967,0.5,0.139058448432455,"2","linear","silscs","tuned"
"656","(0.582,1]",0.566666666666667,0.250847608086528,0.841775056206274,5.66666666666667,0.593585860919231,"2","linear","silscs","tuned"
"657","[0,0.321]",0.181818181818182,0.0409926717276307,0.50207006820529,2,0.0449587399424173,"3","linear","silscs","tuned"
"658","(0.321,0.54]",0.183333333333333,0.0370685114920132,0.524845650328837,1.83333333333333,0.127737026412603,"3","linear","silscs","tuned"
"659","(0.54,0.741]",0.216666666666667,0.0946642290594413,0.513819772925117,2.16666666666667,0.226986037132841,"3","linear","silscs","tuned"
"660","(0.741,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.644207750662655,"3","linear","silscs","tuned"
"661","[0,0.279]",0.166666666666667,0.0439202854334579,0.478920277029961,1.83333333333333,0.0368373683999149,"4","linear","silscs","tuned"
"662","(0.279,0.418]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.0953089274944731,"4","linear","silscs","tuned"
"663","(0.418,0.653]",0.35,0.118057800294733,0.674460128183627,3.5,0.164364908037,"4","linear","silscs","tuned"
"664","(0.653,1]",0.416666666666667,0.150575199240045,0.733190500350638,4.16666666666667,0.605893348942442,"4","linear","silscs","tuned"
"665","[0,0.312]",0.121212121212121,0.037950971372769,0.419267595597616,1.33333333333333,0.0455811830024267,"5","linear","silscs","tuned"
"666","(0.312,0.468]",0.0833333333333333,0.0153250395840946,0.40708945727378,0.833333333333333,0.119236314143228,"5","linear","silscs","tuned"
"667","(0.468,0.693]",0.183333333333333,0.0522825739426916,0.509593724106595,1.83333333333333,0.205332984880673,"5","linear","silscs","tuned"
"668","(0.693,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.631677853739871,"5","linear","silscs","tuned"
"669","[0,0.432]",0.0303030303030303,0.00380519971665994,0.323721102825157,0.333333333333333,0.0648766233642754,"6","linear","silscs","tuned"
"670","(0.432,0.566]",0.233333333333333,0.0497638543303741,0.579577834242964,2.33333333333333,0.157808757618905,"6","linear","silscs","tuned"
"671","(0.566,0.814]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.270646717699156,"6","linear","silscs","tuned"
"672","(0.814,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.677714583444527,"6","linear","silscs","tuned"
"673","[0,0.23]",0.424242424242424,0.260377722713791,0.629946573864134,4.66666666666667,0.0320672176179056,"1","log-linear","silscs","tuned"
"674","(0.23,0.352]",0.466666666666667,0.288846918807824,0.665878470247997,4.66666666666667,0.0837252038897743,"1","log-linear","silscs","tuned"
"675","(0.352,0.592]",0.483333333333333,0.273226650422012,0.703146674409926,4.83333333333333,0.152054733768245,"1","log-linear","silscs","tuned"
"676","(0.592,1]",0.65,0.357912562142951,0.848768157557627,6.5,0.600396747496376,"1","log-linear","silscs","tuned"
"677","[0,0.249]",0.0606060606060606,0.0104194510644535,0.360363181372237,0.666666666666667,0.0335285823258108,"2","log-linear","silscs","tuned"
"678","(0.249,0.33]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.0795822402869591,"2","log-linear","silscs","tuned"
"679","(0.33,0.582]",0.05,0.0111232518629557,0.365823064858967,0.5,0.139741268501646,"2","log-linear","silscs","tuned"
"680","(0.582,1]",0.566666666666667,0.250847608086528,0.841775056206274,5.66666666666667,0.593687610540498,"2","log-linear","silscs","tuned"
"681","[0,0.312]",0.181818181818182,0.0409926717276307,0.50207006820529,2,0.0429070878504203,"3","log-linear","silscs","tuned"
"682","(0.312,0.534]",0.183333333333333,0.0370685114920132,0.524845650328837,1.83333333333333,0.124499718092496,"3","log-linear","silscs","tuned"
"683","(0.534,0.776]",0.216666666666667,0.0946642290594413,0.513819772925117,2.16666666666667,0.234947214644396,"3","log-linear","silscs","tuned"
"684","(0.776,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.653354584402321,"3","log-linear","silscs","tuned"
"685","[0,0.279]",0.166666666666667,0.0439202854334579,0.478920277029961,1.83333333333333,0.0368483550213007,"4","log-linear","silscs","tuned"
"686","(0.279,0.419]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.0953812423647815,"4","log-linear","silscs","tuned"
"687","(0.419,0.653]",0.35,0.118057800294733,0.674460128183627,3.5,0.164341216521204,"4","log-linear","silscs","tuned"
"688","(0.653,1]",0.416666666666667,0.150575199240045,0.733190500350638,4.16666666666667,0.605808329177723,"4","log-linear","silscs","tuned"
"689","[0,0.319]",0.121212121212121,0.037950971372769,0.419267595597616,1.33333333333333,0.0465670847398864,"5","log-linear","silscs","tuned"
"690","(0.319,0.468]",0.0833333333333333,0.0153250395840946,0.40708945727378,0.833333333333333,0.120073251717635,"5","log-linear","silscs","tuned"
"691","(0.468,0.696]",0.183333333333333,0.0522825739426916,0.509593724106595,1.83333333333333,0.205315312853072,"5","log-linear","silscs","tuned"
"692","(0.696,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.631809145875324,"5","log-linear","silscs","tuned"
"693","[0,0.422]",0.0303030303030303,0.00380519971665994,0.323721102825157,0.333333333333333,0.0630077566302987,"6","log-linear","silscs","tuned"
"694","(0.422,0.557]",0.233333333333333,0.0497638543303741,0.579577834242964,2.33333333333333,0.153289281244218,"6","log-linear","silscs","tuned"
"695","(0.557,0.828]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.275391192648496,"6","log-linear","silscs","tuned"
"696","(0.828,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.685109668034576,"6","log-linear","silscs","tuned"
"697","[0,0.234]",0.424242424242424,0.260377722713791,0.629946573864134,4.66666666666667,0.0325732159684001,"1","trafo","silscs","tuned"
"698","(0.234,0.351]",0.466666666666667,0.288846918807824,0.665878470247997,4.66666666666667,0.0838503353798743,"1","trafo","silscs","tuned"
"699","(0.351,0.584]",0.483333333333333,0.273226650422012,0.703146674409926,4.83333333333333,0.149448728601788,"1","trafo","silscs","tuned"
"700","(0.584,1]",0.65,0.357912562142951,0.848768157557627,6.5,0.598171609190314,"1","trafo","silscs","tuned"
"701","[0,0.237]",0.0606060606060606,0.0104194510644535,0.360363181372237,0.666666666666667,0.0316042021125226,"2","trafo","silscs","tuned"
"702","(0.237,0.328]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.0770945833319259,"2","trafo","silscs","tuned"
"703","(0.328,0.58]",0.05,0.0111232518629557,0.365823064858967,0.5,0.138667367386108,"2","trafo","silscs","tuned"
"704","(0.58,1]",0.566666666666667,0.250847608086528,0.841775056206274,5.66666666666667,0.593176986166705,"2","trafo","silscs","tuned"
"705","[0,0.28]",0.181818181818182,0.0409926717276307,0.50207006820529,2,0.0374920656695612,"3","trafo","silscs","tuned"
"706","(0.28,0.533]",0.183333333333333,0.0370685114920132,0.524845650328837,1.83333333333333,0.118793549942764,"3","trafo","silscs","tuned"
"707","(0.533,0.764]",0.216666666666667,0.0946642290594413,0.513819772925117,2.16666666666667,0.22593722977308,"3","trafo","silscs","tuned"
"708","(0.764,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.644635745499877,"3","trafo","silscs","tuned"
"709","[0,0.28]",0.166666666666667,0.0439202854334579,0.478920277029961,1.83333333333333,0.0368701107382238,"4","trafo","silscs","tuned"
"710","(0.28,0.419]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.0955230981140403,"4","trafo","silscs","tuned"
"711","(0.419,0.652]",0.35,0.118057800294733,0.674460128183627,3.5,0.164289440788943,"4","trafo","silscs","tuned"
"712","(0.652,1]",0.416666666666667,0.150575199240045,0.733190500350638,4.16666666666667,0.605636453413126,"4","trafo","silscs","tuned"
"713","[0,0.314]",0.121212121212121,0.037950971372769,0.419267595597616,1.33333333333333,0.0454563375879149,"5","trafo","silscs","tuned"
"714","(0.314,0.473]",0.0833333333333333,0.0153250395840946,0.40708945727378,0.833333333333333,0.119887687408875,"5","trafo","silscs","tuned"
"715","(0.473,0.694]",0.183333333333333,0.0522825739426916,0.509593724106595,1.83333333333333,0.204770250030997,"5","trafo","silscs","tuned"
"716","(0.694,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.630338900210037,"5","trafo","silscs","tuned"
"717","[0,0.432]",0.0303030303030303,0.00380519971665994,0.323721102825157,0.333333333333333,0.0647796665012976,"6","trafo","silscs","tuned"
"718","(0.432,0.564]",0.233333333333333,0.0497638543303741,0.579577834242964,2.33333333333333,0.156769132131937,"6","trafo","silscs","tuned"
"719","(0.564,0.817]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.268638226213457,"6","trafo","silscs","tuned"
"720","(0.817,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.676648760582818,"6","trafo","silscs","tuned"
"721","[0,0.374]",0.490909090909091,0.301642548625851,0.685171623264138,5.4,0.0462665145821913,"1","avg","cilsmrsbl","equal"
"722","(0.374,0.423]",0.416666666666667,0.247968043588489,0.635863069871101,4.16666666666667,0.107262896974974,"1","avg","cilsmrsbl","equal"
"723","(0.423,0.509]",0.473333333333333,0.265253123884078,0.69710367892767,4.73333333333333,0.154379830974607,"1","avg","cilsmrsbl","equal"
"724","(0.509,1]",0.636666666666667,0.363313716175973,0.824423817850977,6.36666666666667,0.593383448581825,"1","avg","cilsmrsbl","equal"
"725","[0,0.403]",0.0575757575757576,0.0107314577831012,0.355779856510018,0.633333333333333,0.0512357819813873,"2","avg","cilsmrsbl","equal"
"726","(0.403,0.5]",0.0833333333333333,0.0118242532841778,0.411089932485608,0.833333333333333,0.120570965682265,"2","avg","cilsmrsbl","equal"
"727","(0.5,0.617]",0.24,0.0667055439600617,0.573454950306587,2.4,0.178654584405234,"2","avg","cilsmrsbl","equal"
"728","(0.617,1]",0.43,0.1636209889493,0.738359470009881,4.3,0.609319400704356,"2","avg","cilsmrsbl","equal"
"729","[0,0.411]",0.160606060606061,0.0315364003975002,0.481513359572471,1.76666666666667,0.0479124873966721,"3","avg","cilsmrsbl","equal"
"730","(0.411,0.497]",0.176666666666667,0.0399149779014913,0.511927331197592,1.76666666666667,0.114121925178663,"3","avg","cilsmrsbl","equal"
"731","(0.497,0.677]",0.31,0.116084295684301,0.619246627797057,3.1,0.186748258470257,"3","avg","cilsmrsbl","equal"
"732","(0.677,1]",0.386666666666667,0.14296490639284,0.699912823239917,3.86666666666667,0.620538820688266,"3","avg","cilsmrsbl","equal"
"733","[0,0.47]",0.209090909090909,0.0674998041031571,0.515077489255102,2.3,0.071282590643128,"4","avg","cilsmrsbl","equal"
"734","(0.47,0.473]",0.186666666666667,0.0365125922581368,0.527996425794288,1.86666666666667,0.149243363663981,"4","avg","cilsmrsbl","equal"
"735","(0.473,0.665]",0.293333333333333,0.0721423675603882,0.639043851848323,2.93333333333333,0.189709239325942,"4","avg","cilsmrsbl","equal"
"736","(0.665,1]",0.373333333333333,0.124083678137832,0.699120264339213,3.73333333333333,0.611748466305089,"4","avg","cilsmrsbl","equal"
"737","[0,0.393]",0.139393939393939,0.0505909680655242,0.43306896220117,1.53333333333333,0.0519507078157699,"5","avg","cilsmrsbl","equal"
"738","(0.393,0.49]",0.11,0.0239561383307689,0.435827902189426,1.1,0.125498703469928,"5","avg","cilsmrsbl","equal"
"739","(0.49,0.669]",0.17,0.0428963652441562,0.500118926425955,1.7,0.195829385342335,"5","avg","cilsmrsbl","equal"
"740","(0.669,1]",0.283333333333333,0.0994249073540684,0.601159854708171,2.83333333333333,0.622281389688177,"5","avg","cilsmrsbl","equal"
"741","[0,0.391]",0.0424242424242424,0.00879007116638621,0.335985997120124,0.466666666666667,0.0639359096227358,"6","avg","cilsmrsbl","equal"
"742","(0.391,0.471]",0.0533333333333333,0.0053357246656489,0.376576570157892,0.533333333333333,0.150616216840241,"6","avg","cilsmrsbl","equal"
"743","(0.471,0.697]",0.223333333333333,0.0530389417989938,0.563238902049223,2.23333333333333,0.226913063665172,"6","avg","cilsmrsbl","equal"
"744","(0.697,1]",0.376666666666667,0.153281157911983,0.67644911445802,3.76666666666667,0.640232756447667,"6","avg","cilsmrsbl","equal"
"745","[0,0.349]",0.427272727272727,0.266087786804458,0.629330462640599,4.7,0.038629604307492,"1","avg","cils","equal"
"746","(0.349,0.428]",0.46,0.269515560527751,0.674803660029207,4.6,0.0965423270433174,"1","avg","cils","equal"
"747","(0.428,0.741]",0.473333333333333,0.276118672429828,0.687214189332978,4.73333333333333,0.163392034135076,"1","avg","cils","equal"
"748","(0.741,1]",0.663333333333333,0.372610127667326,0.852919443280675,6.63333333333333,0.605479311399251,"1","avg","cils","equal"
"749","[0,0.268]",0.0696969696969697,0.018746435877845,0.365289531068086,0.766666666666667,0.0345572036681102,"2","avg","cils","equal"
"750","(0.268,0.343]",0.12,0.0343665867430683,0.439151424406907,1.2,0.0842757953474405,"2","avg","cils","equal"
"751","(0.343,0.502]",0.0766666666666667,0.0156840825531496,0.398118313870511,0.766666666666667,0.139908569725147,"2","avg","cils","equal"
"752","(0.502,1]",0.543333333333333,0.228737161424955,0.831642207671358,5.43333333333333,0.590189978045817,"2","avg","cils","equal"
"753","[0,0.429]",0.166666666666667,0.0373649074539948,0.48461586671427,1.83333333333333,0.0450778070201939,"3","avg","cils","equal"
"754","(0.429,0.552]",0.203333333333333,0.0486325903049131,0.540498039685906,2.03333333333333,0.116417900037209,"3","avg","cils","equal"
"755","(0.552,0.809]",0.21,0.0850709093511433,0.513903980841771,2.1,0.214268069037291,"3","avg","cils","equal"
"756","(0.809,1]",0.453333333333333,0.171257927547559,0.763625831234025,4.53333333333333,0.642927976020276,"3","avg","cils","equal"
"757","[0,0.399]",0.142424242424242,0.0270877670235174,0.460955409341369,1.56666666666667,0.044218318145087,"4","avg","cils","equal"
"758","(0.399,0.495]",0.153333333333333,0.028938398778373,0.490876319402542,1.53333333333333,0.104999713607127,"4","avg","cils","equal"
"759","(0.495,0.72]",0.34,0.109916902209124,0.668049709918917,3.4,0.175114837284592,"4","avg","cils","equal"
"760","(0.72,1]",0.433333333333333,0.166718876519244,0.740890759651517,4.33333333333333,0.614333441822552,"4","avg","cils","equal"
"761","[0,0.419]",0.0909090909090909,0.0223217383731236,0.391309904568066,1,0.0447364209269546,"5","avg","cils","equal"
"762","(0.419,0.54]",0.106666666666667,0.0263434855917574,0.4284540163074,1.06666666666667,0.114244914520282,"5","avg","cils","equal"
"763","(0.54,0.722]",0.173333333333333,0.0620124615164,0.486165034104551,1.73333333333333,0.187472367614401,"5","avg","cils","equal"
"764","(0.722,1]",0.336666666666667,0.122717286283905,0.650925878200045,3.36666666666667,0.617963874021073,"5","avg","cils","equal"
"765","[0,0.38]",0.0484848484848485,0.0101129214359449,0.34331441282954,0.533333333333333,0.0543521479616208,"6","avg","cils","equal"
"766","(0.38,0.527]",0.133333333333333,0.0209321482233425,0.470959855918813,1.33333333333333,0.133211940116714,"6","avg","cils","equal"
"767","(0.527,0.756]",0.156666666666667,0.0254086929620543,0.498704471290042,1.56666666666667,0.218393390037251,"6","avg","cils","equal"
"768","(0.756,1]",0.356666666666667,0.14309386303871,0.658702327444348,3.56666666666667,0.639533597882157,"6","avg","cils","equal"
"769","[0,0.363]",0.463636363636364,0.286611587421943,0.660994997062866,5.1,0.0506139874685706,"1","avg","ci","equal"
"770","(0.363,0.476]",0.47,0.266425280403831,0.691571581452217,4.7,0.117184736119085,"1","avg","ci","equal"
"771","(0.476,0.622]",0.48,0.276176139332581,0.696004300378617,4.8,0.165347671539427,"1","avg","ci","equal"
"772","(0.622,1]",0.606666666666667,0.33725475574277,0.808938502820056,6.06666666666667,0.598776922888912,"1","avg","ci","equal"
"773","[0,0.429]",0.0909090909090909,0.0137404139716567,0.400383874424009,1,0.0633282649403015,"2","avg","ci","equal"
"774","(0.429,0.506]",0.106666666666667,0.00932787804877049,0.446352010092355,1.06666666666667,0.148630512378209,"2","avg","ci","equal"
